seq,xcol, ycol
8560,44.1868, 389.06665
8561,1432.7986, 551.57404
8562,0.0, 1271.6162
8563,2090.8716, 5565.6455
8564,1060.4749, 416.62534
8565,0.0, 1100.0648
8566,0.0, 431.78018
8567,1192.7477, 4873.8745
8568,717.94977, 568.08716
8569,1725.1401, 905.8992
8570,2303.0386, 6106.2246
8571,0.0, 645.112
8572,0.0, 506.1497
8573,1378.7242, 1394.9584
8574,331.17566, 5711.4727
8575,0.0, 4171.476
8576,2528.6465, 5669.711
8577,0.0, 3119.3804
8578,848.3359, 438.66815
8579,702.8377, 3773.7112
8580,2888.4988, 3125.2498
8581,400.0908, 6021.279
8582,1938.9442, 1203.6367
8583,2712.678, 5649.3184
8584,1938.9442, 3641.9685
8585,1929.7822, 6333.2983
8586,883.9767, 4654.0293
8587,572.215, 5111.31
8588,470.3479, 5889.348
8589,1388.1953, 555.7026
8590,0.0, 6004.4907
8591,3679.7192, 5333.116
8592,1338.0966, 5718.6553
8593,859.30444, 3370.143
8594,4117.3438, 6029.2046
8595,1057.7432, 427.64722
8596,3161.0715, 5334.7036
8597,944.2435, 522.6698
8598,915.4877, 5375.172
8599,3851.6272, 6655.2656
8600,0.0, 5217.3926
8601,0.0, 654.7356
8602,3699.1482, 5851.144
8603,698.71576, 1105.5227
8604,0.0, 628.61194
8605,985.297, 4644.526
8606,2916.4421, 5716.328
8607,2672.4094, 5358.666
8608,0.0, 722.07074
8609,1106.887, 662.9836
8610,3779.2922, 5107.8267
8611,557.07874, 371.1505
8612,2746.8262, 4916.377
8613,4915.9253, 5822.137
8614,2170.3484, 569.46313
8615,4564.114, 5904.722
8616,125.634705, 901.7893
8617,1757.0295, 2643.371
8618,1170.9598, 853.8204
8619,970.2478, 5752.8027
8620,1358.4178, 489.62717
8621,0.0, 4370.5264
8622,728.93854, 555.7026
8623,1277.0486, 830.508
8624,830.508, 5396.6763
8625,804.44324, 540.56384
8626,3115.4583, 5526.266
8627,0.0, 380.79794
8628,874.3831, 5685.2485
8629,3809.1821, 6228.2065
8630,899.04926, 376.66342
8631,3282.719, 2891.7378
8632,2929.2407, 4135.0537
8633,574.96686, 404.22464
8634,180.8361, 2704.6606
8635,207.05135, 781.1138
8636,1162.7861, 4083.996
8637,0.0, 587.3491
8638,0.0, 801.699
8639,2821.8174, 5475.296
8640,3435.925, 4980.9736
8641,2062.489, 1856.2222
8642,0.0, 580.4703
8643,0.0, 451.06552
8644,0.0, 438.66815
8645,0.0, 503.39612
8646,53.85161, 845.59344
8647,0.0, 5890.782
8648,281.53705, 5185.2905
8649,5796.461, 888.08777
8650,878.4948, 5020.723
8651,2398.616, 4820.276
8652,3006.764, 2667.7783
8653,1207.7192, 479.9879
8654,1953.3263, 5935.2734
8655,1795.4698, 4395.805
8656,0.0, 606.6073
8657,0.0, 522.6698
8658,1559.3893, 409.7362
8659,1733.1188, 3965.127
8660,1879.9161, 6408.8325
8661,1230.8448, 3521.286
8662,0.0, 2301.7874
8663,1570.1284, 6643.3853
8664,793.46564, 5184.089
8665,0.0, 415.24753
8666,140.81657, 1959.8572
8667,1065.9376, 4531.581
8668,1071.3998, 757.77673
8669,1253.9547, 398.71283
8670,789.3486, 393.2008
8671,2067.6562, 1407.1274
8672,1293.34, 3435.11
8673,0.0, 4568.328
8674,0.0, 2722.9585
8675,1810.023, 2298.0315
8676,2067.6562, 558.45483
8677,0.0, 515.78674
8678,4502.703, 5780.7837
8679,3595.786, 4373.4116
8680,1373.3107, 3194.3652
8681,0.0, 529.5525
8682,2479.2292, 4948.9517
8683,0.0, 628.61194
8684,1570.1284, 6381.964
8685,3634.274, 804.44324
8686,2021.0469, 508.90323
8687,1170.9598, 496.51184
8688,1253.9547, 936.0291
8689,0.0, 723.44434
8690,0.0, 1097.3356
8691,0.0, 882.60626
8692,0.0, 3984.509
8693,581.84607, 5294.708
8694,336.69006, 653.3609
8695,120.113754, 776.99603
8696,3301.467, 5359.963
8697,2737.7537, 5284.756
8698,1497.5306, 562.58307
8699,2375.1792, 5911.056
8700,992.1361, 419.3809
8701,1355.7091, 900.4193
8702,1095.971, 457.95245
8703,5454.3765, 6211.968
8704,0.0, 4997.5596
8705,0.0, 691.84534
8706,5133.0244, 7287.264
8707,3054.7246, 6877.134
8708,0.0, 459.32977
8709,2858.084, 6095.3813
8710,2083.14, 4782.9204
8711,0.0, 463.4617
8712,905.8992, 4272.5396
8713,3195.308, 5386.965
8714,744.0456, 3064.7986
8715,2700.0713, 5413.1455
8716,2683.961, 5487.995
8717,175.31665, 3715.6394
8718,1247.1594, 3055.734
8719,317.38873, 481.365
8720,1800.7637, 4397.048
8721,2378.8862, 1416.5883
8722,249.81557, 3034.4387
8723,2170.3484, 4955.0825
8724,2366.5195, 6107.1177
8725,3073.8262, 5694.173
8726,1729.13, 544.6928
8727,2447.6248, 5888.6294
8728,2871.1594, 3969.7532
8729,3983.4988, 5601.344
8730,2412.139, 5073.4775
8731,540.56384, 5905.263
8732,1545.9573, 6545.931
8733,2695.4758, 5846.3335
8734,0.0, 750.9115
8735,4652.051, 1637.112
8736,117.353226, 650.6113
8737,2362.8042, 632.73724
8738,0.0, 2526.248
8739,13.809202, 415.24753
8740,651.9861, 1124.6195
8741,612.10895, 517.1634
8742,1458.443, 5622.1357
8743,3512.0566, 4607.781
8744,4085.3542, 5194.922
8745,5118.7764, 6825.5703
8746,0.0, 519.9166
8747,251.19489, 5726.3936
8748,4534.1753, 6506.6694
8749,409.7362, 5308.8154
8750,815.41907, 4676.9307
8751,790.72095, 927.8134
8752,0.0, 757.77673
8753,1525.793, 5575.3047
8754,779.7412, 2867.8962
8755,2619.9797, 4432.8335
8756,1477.3213, 4506.744
8757,0.0, 724.81793
8758,686.34863, 664.3582
8759,727.56506, 5766.6133
8760,3381.1655, 6116.1577
8761,3036.4756, 6280.483
8762,0.0, 1734.4481
8763,331.17566, 3338.3416
8764,565.33514, 5590.6567
8765,569.46313, 6275.9546
8766,478.6108, 1115.0721
8767,5622.9893, 1432.7986
8768,1348.9364, 1328.6084
8769,0.0, 1082.322
8770,66.27722, 2932.4304
8771,1277.0486, 5805.575
8772,866.1588, 3101.6719
8773,0.0, 4334.3804
8774,1549.9879, 510.27997
8775,1802.0868, 5425.4287
8776,529.5525, 387.68857
8777,251.19489, 6389.51
8778,2428.0764, 3444.0483
8779,1681.1847, 569.46313
8780,464.83896, 1836.4426
8781,1260.7488, 6087.1387
8782,2170.3484, 404.22464
8783,0.0, 5605.744
8784,2398.616, 6366.9585
8785,881.23584, 3297.9119
8786,2714.965, 5487.684
8787,1566.1019, 2441.524
8788,1559.3893, 4484.9346
8789,510.27997, 5068.5913
8790,1825.8811, 5346.097
8791,2414.594, 5572.9717
8792,1743.7505, 5298.998
8793,2259.094, 2962.0122
8794,1166.8732, 3565.0144
8795,602.4809, 446.9332
8796,1004.4442, 522.6698
8797,1239.003, 606.6073
8798,590.1005, 5157.2847
8799,2255.3135, 4328.6436
8800,3801.9387, 6813.827
8801,3084.8088, 5892.181
8802,508.90323, 541.9402
8803,440.0457, 2205.9783
8804,143.5768, 3353.892
8805,0.0, 594.2275
8806,1576.8374, 5425.978
8807,3589.2544, 6920.2764
8808,5414.406, 6056.426
8809,2071.5298, 966.1427
8810,171.17696, 519.9166
8811,1245.8002, 3841.76
8812,0.0, 642.3622
8813,73.18005, 1424.6947
8814,0.0, 1400.3676
8815,378.0416, 533.6819
8816,4182.8765, 5232.911
8817,4950.3823, 6221.7173
8818,0.0, 5585.9897
8819,1492.1433, 5378.733
8820,0.0, 404.22464
8821,5083.2593, 6517.058
8822,4254.551, 6413.596
8823,1950.7128, 548.8216
8824,1694.5172, 5567.0737
8825,1435.4993, 878.4948
8826,555.7026, 2301.7874
8827,3913.8083, 635.4873
8828,1277.0486, 508.90323
8829,222.22691, 1218.6038
8830,2492.5388, 6464.5103
8831,393.2008, 1241.722
8832,1370.6035, 4537.276
8833,222.22691, 405.60254
8834,1837.7622, 6055.1064
8835,809.9314, 4122.998
8836,0.0, 933.29065
8837,1015.38214, 1576.8374
8838,1173.684, 2067.6562
8839,3414.5913, 5375.469
8840,0.0, 4360.8315
8841,2607.055, 4835.515
8842,3681.7441, 6501.126
8843,1852.2687, 4107.6914
8844,0.0, 934.6599
8845,2564.466, 5463.6304
8846,4063.3718, 5465.2456
8847,668.4818, 5608.883
8848,1984.638, 3138.8794
8849,0.0, 919.59656
8850,1301.4825, 5223.079
8851,823.64984, 1117.8002
8852,6833.187, 3869.3806
8853,1738.4355, 668.4818
8854,2393.6902, 5756.4565
8855,2622.3252, 5379.029
8856,3188.6987, 804.44324
8857,1506.9556, 380.79794
8858,1327.2527, 2156.305
8859,1614.3647, 405.60254
8860,444.17825, 427.64722
8861,3769.9746, 5336.366
8862,0.0, 684.9744
8863,0.0, 404.22464
8864,3029.3389, 5759.1626
8865,894.93896, 4742.0796
8866,0.0, 812.6753
8867,252.57419, 4475.19
8868,0.0, 4352.003
8869,485.49615, 453.82034
8870,5333.434, 1018.1163
8871,0.0, 4254.922
8872,1914.0583, 1436.8495
8873,814.0472, 5742.829
8874,0.0, 405.60254
8875,4165.7183, 5901.3706
8876,668.4818, 706.9595
8877,2554.9429, 2372.7063
8878,0.0, 5619.719
8879,2226.2605, 5166.9263
8880,0.0, 397.33484
8881,2876.5898, 5809.005
8882,1357.0635, 4836.8687
8883,81.46319, 4660.8037
8884,803.0711, 524.0464
8885,1889.118, 5453.391
8886,2032.721, 4925.486
8887,3313.8506, 5062.9453
8888,2166.5208, 5216.726
8889,829.1364, 4138.468
8890,2270.4224, 4230.447
8891,473.10226, 975.7207
8892,3276.4236, 4501.351
8893,264.98746, 5539.421
8894,1336.7413, 4639.838
8895,1917.9913, 665.7328
8896,0.0, 540.56384
8897,881.23584, 1602.3105
8898,1658.4948, 853.8204
8899,2052.1458, 6625.2476
8900,317.38873, 3696.4875
8901,73.18005, 5021.7515
8902,2532.2415, 5659.4326
8903,4260.4683, 5989.8403
8904,288.43225, 689.09705
8905,605.2319, 4149.051
8906,408.35834, 574.96686
8907,437.2906, 389.06665
8908,1030.4178, 4922.215
8909,2115.3093, 5029.919
8910,1408.4791, 1203.6367
8911,717.94977, 4311.5283
8912,1221.3243, 959.3002
8913,2787.3425, 3284.5134
8914,3317.3716, 6465.806
8915,0.0, 5765.577
8916,1146.4335, 3749.8286
8917,1466.5355, 5482.871
8918,979.8251, 5253.0376
8919,1950.7128, 590.1005
8920,2539.423, 5638.548
8921,158.75735, 1717.1573
8922,1875.9703, 1488.1018
8923,1535.2054, 1641.1233
8924,829.1364, 514.4101
8925,770.13257, 1975.515
8926,2682.8074, 4882.6226
8927,2545.3987, 5215.104
8928,3511.2847, 5820.2417
8929,2037.9049, 453.82034
8930,0.0, 492.38107
8931,1342.162, 4511.031
8932,2156.305, 698.71576
8933,485.49615, 413.86972
8934,1202.2758, 897.6792
8935,1187.3019, 5345.8633
8936,0.0, 423.51413
8937,0.0, 4515.824
8938,2291.767, 846.96466
8939,1031.7844, 441.42322
8940,1576.8374, 1199.5537
8941,0.0, 628.61194
8942,1195.4702, 5586.3623
8943,1757.0295, 5002.204
8944,1702.5116, 2275.451
8945,4966.8994, 6394.0986
8946,1125.9833, 419.3809
8947,565.33514, 992.1361
8948,848.3359, 618.98553
8949,1629.0869, 5286.5537
8950,0.0, 448.31067
8951,733.05896, 4913.967
8952,1527.1378, 5377.103
8953,149.09714, 2929.2407
8954,1252.5958, 378.0416
8955,1631.7623, 2801.847
8956,595.6031, 1263.466
8957,1342.162, 1528.4827
8958,0.0, 914.118
8959,671.23083, 3884.036
8960,737.17914, 970.2478
8961,2303.0386, 6512.1743
8962,1737.1066, 4091.2163
8963,1090.5118, 2428.0764
8964,1258.0314, 413.86972
8965,2696.6252, 4728.7734
8966,0.0, 570.8391
8967,890.8283, 456.5751
8968,770.13257, 1166.8732
8969,1699.8472, 5257.5254
8970,220.84737, 5257.5254
8971,0.0, 459.32977
8972,3717.6025, 6305.9463
8973,0.0, 6000.255
8974,0.0, 2843.851
8975,424.8918, 1693.1844
8976,162.89731, 689.09705
8977,3452.1265, 6195.264
8978,3889.0598, 6237.314
8979,2687.4192, 5766.4937
8980,1771.6226, 4770.3784
8981,89.74602, 1071.3998
8982,4855.376, 5799.904
8983,1362.4803, 2255.3135
8984,0.0, 1582.203
8985,2429.3003, 5034.3438
8986,800.32684, 4525.8423
8987,941.50555, 664.3582
8988,515.78674, 427.64722
8989,0.0, 493.75803
8990,0.0, 2677.0344
8991,0.0, 706.9595
8992,0.0, 1098.7002
8993,92.50689, 4838.219
8994,117.353226, 812.6753
8995,0.0, 1149.1594
8996,1802.0868, 3384.5413
8997,1055.0114, 3944.2917
8998,1423.3438, 3221.514
8999,1188.6635, 3989.5447
9000,3661.3364, 5501.6626
9001,815.41907, 2597.6287
9002,1594.27, 402.8467
9003,1.3809533, 2408.4543
9004,2441.524, 552.95026
9005,2528.6465, 6431.7227
9006,1570.1284, 449.6881
9007,1567.4442, 5044.843
9008,0.0, 395.95685
9009,1262.1074, 2525.0486
9010,3407.1348, 5505.6694
9011,3934.2358, 5901.755
9012,1929.7822, 5978.9644
9013,2162.6914, 5430.562
9014,0.0, 4501.622
9015,196.0138, 463.4617
9016,1090.5118, 5648.5
9017,266.36667, 3902.8848
9018,873.01245, 397.33484
9019,0.0, 506.1497
9020,0.0, 789.3486
9021,962.0373, 1415.2369
9022,2932.4304, 5309.393
9023,1166.8732, 503.39612
9024,445.55573, 936.0291
9025,1866.7584, 5084.5444
9026,0.0, 849.70703
9027,2063.7812, 4213.459
9028,3686.4556, 4750.174
9029,1899.6257, 5595.709
9030,724.81793, 1703.8435
9031,1571.4705, 3620.1582
9032,1202.2758, 441.42322
9033,631.3622, 559.83093
9034,1493.4902, 3320.0076
9035,430.40253, 409.7362
9036,2598.8083, 3896.8254
9037,2076.6917, 507.52646
9038,338.06863, 1405.7755
9039,1301.4825, 1082.322
9040,1649.1431, 1169.5977
9041,1400.3676, 445.55573
9042,3870.5156, 6618.2505
9043,981.1931, 2246.4844
9044,1351.6458, 3676.3364
9045,2157.5825, 3650.3074
9046,1065.9376, 3089.7825
9047,1230.8448, 429.02487
9048,2185.6392, 441.42322
9049,1228.125, 5640.795
9050,1786.2007, 5892.2783
9051,2583.4485, 5083.376
9052,2861.3586, 4241.833
9053,2139.6755, 5383.6704
9054,0.0, 785.23126
9055,6073.609, 1528.4827
9056,5040.4883, 5856.744
9057,2096.0222, 5017.7583
9058,1723.8099, 4844.432
9059,0.0, 431.78018
9060,2469.5264, 5273.688
9061,0.0, 658.8597
9062,351.85367, 491.00412
9063,1623.7347, 5187.288
9064,1236.2839, 507.52646
9065,1317.761, 4220.837
9066,1421.9928, 623.11127
9067,602.4809, 4703.4307
9068,1549.9879, 1339.4518
9069,2441.524, 6719.2295
9070,665.7328, 2243.9595
9071,0.0, 424.8918
9072,1301.4825, 2753.6143
9073,466.21622, 2920.7153
9074,2261.613, 6237.776
9075,1873.3391, 4785.1104
9076,2117.8777, 590.1005
9077,2010.658, 1195.4702
9078,3468.1472, 5344.6157
9079,1705.1754, 5980.907
9080,3065.8035, 5132.048
9081,63.516033, 5567.622
9082,2791.8127, 5582.1445
9083,1.3809533, 1474.6252
9084,1850.9506, 4070.7593
9085,0.0, 517.1634
9086,5389.298, 6599.352
9087,1531.172, 409.7362
9088,4449.249, 6570.753
9089,4810.686, 6080.507
9090,3056.743, 6053.685
9091,357.3673, 588.72485
9092,844.22217, 514.4101
9093,764.64136, 5354.145
9094,1532.5166, 881.23584
9095,20.713524, 5719.2144
9096,2527.4475, 5656.254
9097,338.06863, 727.56506
9098,162.89731, 453.82034
9099,3446.4766, 5768.9976
9100,562.58307, 2788.4607
9101,209.81064, 837.3654
9102,521.2932, 1215.8829
9103,701.46375, 6226.948
9104,536.4347, 855.19147
9105,2568.0317, 4931.0986
9106,845.59344, 6379.73
9107,2357.8467, 819.53455
9108,1556.7036, 5489.6113
9109,0.0, 590.1005
9110,1944.1763, 1770.2965
9111,0.0, 543.31647
9112,357.3673, 905.8992
9113,2049.558, 3282.719
9114,4087.162, 6203.683
9115,484.1191, 3573.1453
9116,2545.3987, 3521.286
9117,0.0, 1397.6631
9118,672.6053, 1519.0671
9119,0.0, 610.7336
9120,2193.2727, 5630.272
9121,2281.7314, 5362.3965
9122,2544.2043, 5150.671
9123,2924.9814, 5142.3887
9124,3059.7673, 5115.221
9125,2605.878, 2880.9263
9126,923.70514, 794.8379
9127,719.3234, 1854.9044
9128,1854.9044, 5478.337
9129,500.64246, 6830.1143
9130,1436.8495, 1039.9835
9131,0.0, 628.61194
9132,4664.7075, 1904.876
9133,656.11035, 1055.0114
9134,742.67236, 5256.182
9135,2564.466, 4884.516
9136,3293.4575, 5142.175
9137,698.71576, 2076.6917
9138,176.69653, 471.7251
9139,866.1588, 431.78018
9140,3682.4185, 5560.1216
9141,0.0, 1835.1229
9142,2710.3892, 6584.496
9143,1218.6038, 4317.045
9144,2000.258, 590.1005
9145,0.0, 1549.9879
9146,981.1931, 4505.938
9147,3007.795, 6362.9116
9148,0.0, 415.24753
9149,687.72284, 4941.0273
9150,3728.0156, 755.0307
9151,3907.8152, 6342.59
9152,1192.7477, 444.17825
9153,2934.555, 4366.34
9154,868.9004, 412.49188
9155,2956.7551, 5126.5967
9156,0.0, 3860.2559
9157,282.9161, 737.17914
9158,1846.9956, 4524.007
9159,550.1978, 792.0933
9160,851.0782, 826.3932
9161,1861.4915, 2992.2844
9162,1172.3219, 4241.079
9163,2157.5825, 5212.6157
9164,245.67754, 5941.2417
9165,173.93675, 500.64246
9166,1403.0717, 827.76483
9167,734.4324, 429.02487
9168,764.64136, 5348.3516
9169,1343.517, 551.57404
9170,277.3998, 893.5688
9171,3272.8157, 5450.3594
9172,231.88342, 499.2656
9173,1266.183, 5616.6353
9174,2500.9893, 2157.5825
9175,2090.8716, 3848.1553
9176,179.45625, 708.3333
9177,1157.336, 6093.3486
9178,357.3673, 2044.3807
9179,825.0215, 580.4703
9180,2776.1392, 6374.4556
9181,945.6125, 2345.4346
9182,915.4877, 807.1874
9183,591.4762, 3651.6914
9184,1366.5422, 464.83896
9185,1480.0168, 525.4229
9186,1767.6442, 5983.461
9187,1914.0583, 5903.0967
9188,3494.9722, 4830.9277
9189,1461.1409, 5602.6934
9190,149.09714, 2077.9817
9191,1438.1996, 3619.4482
9192,1019.4833, 449.6881
9193,1899.6257, 451.06552
9194,6321.26, 2736.618
9195,734.4324, 4463.8965
9196,2293.0205, 4842.9263
9197,2645.7024, 5200.5156
9198,3143.7249, 5816.213
9199,1168.2355, 812.6753
9200,2194.5444, 959.3002
9201,2222.462, 2085.718
9202,0.0, 1228.125
9203,755.0307, 801.699
9204,574.96686, 1463.8384
9205,4185.3, 6312.876
9206,1549.9879, 706.9595
9207,33.140827, 3913.8083
9208,3756.7952, 5778.288
9209,941.50555, 3729.3103
9210,0.0, 671.23083
9211,0.0, 6575.422
9212,2146.0754, 6208.8184
9213,4341.41, 5531.224
9214,1776.9254, 562.58307
9215,941.50555, 624.48645
9216,1108.2513, 2175.4487
9217,763.26843, 1404.4237
9218,2232.5867, 546.0691
9219,3178.266, 5570.3574
9220,2499.783, 6433.3853
9221,1226.765, 717.94977
9222,0.0, 568.08716
9223,1245.8002, 584.59766
9224,1115.0721, 401.46875
9225,706.9595, 541.9402
9226,0.0, 750.9115
9227,0.0, 562.58307
9228,1090.5118, 402.8467
9229,2106.3142, 6477.1123
9230,1508.3016, 5013.6113
9231,658.8597, 665.7328
9232,2242.6968, 393.2008
9233,3494.9722, 6112.721
9234,1412.534, 3013.9707
9235,1707.8389, 2825.1328
9236,0.0, 463.4617
9237,1378.7242, 3140.819
9238,4519.2666, 6588.3354
9239,1966.3842, 5432.128
9240,1301.4825, 3496.5342
9241,1403.0717, 3671.5842
9242,1457.094, 614.8597
9243,3729.9573, 5225.8096
9244,1.3809533, 2650.3608
9245,0.0, 5791.891
9246,3452.9316, 4776.6777
9247,0.0, 785.23126
9248,1206.3585, 4235.78
9249,842.8509, 5656.4917
9250,457.95245, 1384.1367
9251,977.08887, 2876.5898
9252,3188.6987, 1215.8829
9253,2978.7605, 5139.604
9254,1649.1431, 2451.2815
9255,1841.7202, 5031.313
9256,1266.183, 886.71747
9257,1297.4115, 5728.0063
9258,3036.4756, 5103.3037
9259,1560.732, 2216.1265
9260,1396.3108, 4814.3633
9261,2265.39, 6463.8735
9262,1649.1431, 840.1082
9263,1840.401, 661.609
9264,0.0, 1287.9104
9265,0.0, 697.34174
9266,1123.2557, 3878.9868
9267,277.3998, 4203.256
9268,3373.543, 4476.0303
9269,2209.7854, 3267.39
9270,3596.5095, 6628.4395
9271,1057.7432, 378.0416
9272,866.1588, 3216.8616
9273,992.1361, 5008.915
9274,2184.366, 3618.0269
9275,4269.265, 5282.867
9276,0.0, 522.6698
9277,864.788, 587.3491
9278,2417.0479, 1267.5414
9279,3731.8958, 6421.4175
9280,3590.7087, 5467.629
9281,4020.6616, 6117.2617
9282,3602.284, 6466.238
9283,1106.887, 566.7112
9284,561.20703, 2831.753
9285,0.0, 951.08795
9286,1465.187, 5908.372
9287,0.0, 5279.6777
9288,353.23212, 4403.539
9289,2557.3257, 4547.01
9290,1091.8767, 372.52875
9291,541.9402, 882.60626
9292,3468.9436, 5295.2144
9293,2383.8252, 5145.693
9294,0.0, 5503.4873
9295,0.0, 2493.7468
9296,1061.8406, 1846.9956
9297,1874.6548, 726.1915
9298,2151.192, 605.2319
9299,1532.5166, 668.4818
9300,475.85657, 1881.2312
9301,2448.844, 3102.6597
9302,4580.3413, 3982.9932
9303,682.2259, 1675.8486
9304,2221.1953, 4254.551
9305,1698.5149, 5352.374
9306,977.08887, 484.1191
9307,0.0, 3007.795
9308,2172.899, 5736.6333
9309,1683.852, 4913.665
9310,6823.8516, 3838.8398
9311,532.3054, 3655.145
9312,6968.9146, 3865.9685
9313,3737.0488, 5907.2637
9314,1477.3213, 5783.4243
9315,0.0, 416.62534
9316,302.2217, 517.1634
9317,0.0, 1262.1074
9318,3534.2532, 5400.2617
9319,0.0, 415.24753
9320,0.0, 5302.093
9321,866.1588, 6382.0366
9322,853.8204, 1510.9935
9323,1580.8618, 5900.698
9324,2959.9106, 4883.2544
9325,1512.3394, 390.4447
9326,0.0, 1293.34
9327,1993.7526, 3861.4011
9328,3432.663, 5637.47
9329,701.46375, 5041.1123
9330,2817.3909, 3681.7441
9331,1714.4955, 5542.339
9332,0.0, 4897.1626
9333,1462.4896, 510.27997
9334,262.22903, 579.0945
9335,1689.1855, 635.4873
9336,0.0, 2590.5447
9337,936.0291, 463.4617
9338,701.46375, 4904.547
9339,3122.3171, 6601.3853
9340,845.59344, 2745.6934
9341,1663.8363, 3176.363
9342,698.71576, 3842.343
9343,3414.5913, 5831.6
9344,0.0, 517.1634
9345,1362.4803, 5637.7646
9346,2138.395, 3437.5532
9347,863.4172, 1319.1172
9348,1162.7861, 406.98044
9349,2746.8262, 6072.786
9350,1237.6436, 6836.024
9351,0.0, 438.66815
9352,3076.827, 4151.9907
9353,1105.5227, 6398.7236
9354,2639.8713, 1610.3475
9355,794.8379, 389.06665
9356,860.6754, 6408.8604
9357,0.0, 445.55573
9358,1549.9879, 3855.0874
9359,2916.4421, 506.1497
9360,0.0, 470.3479
9361,2597.6287, 6531.2734
9362,3758.0574, 5956.8496
9363,122.874245, 6051.032
9364,2687.4192, 4738.9717
9365,0.0, 378.0416
9366,2615.2847, 6690.2437
9367,577.7186, 448.31067
9368,4564.114, 5927.8687
9369,2509.4243, 985.297
9370,713.82855, 4491.819
9371,3174.4583, 6712.712
9372,4336.395, 6617.569
9373,997.60675, 599.72986
9374,642.3622, 2290.5137
9375,1544.6136, 4331.686
9376,3297.022, 3711.046
9377,8.28561, 5160.5146
9378,3701.8027, 6433.6665
9379,2096.0222, 5370.0923
9380,0.0, 1154.6107
9381,3698.4836, 5168.7764
9382,0.0, 3937.9526
9383,640.98724, 1937.6359
9384,3200.015, 6364.053
9385,2730.933, 1119.1642
9386,3874.4775, 5412.655
9387,0.0, 411.11404
9388,1450.3477, 5531.05
9389,1417.9395, 5452.2725
9390,0.0, 4985.193
9391,1552.6744, 1639.7864
9392,2090.8716, 2236.3796
9393,0.0, 502.0193
9394,0.0, 474.47943
9395,3046.632, 4288.3613
9396,4862.2495, 6305.7646
9397,2269.1646, 5851.214
9398,2432.9705, 5383.817
9399,2131.9888, 4852.5737
9400,1566.1019, 5431.992
9401,364.25906, 960.66876
9402,515.78674, 4807.695
9403,0.0, 466.21622
9404,1754.3748, 4451.5654
9405,1933.7097, 2989.1704
9406,591.4762, 667.1073
9407,0.0, 471.7251
9408,0.0, 485.49615
9409,0.0, 1537.8939
9410,1143.7074, 830.508
9411,343.58282, 497.88873
9412,3978.431, 5397.179
9413,3897.9297, 5740.7983
9414,0.0, 573.59094
9415,2090.8716, 6780.0015
9416,0.0, 841.47955
9417,2528.6465, 4527.412
9418,783.8588, 1224.0448
9419,2176.7231, 4530.541
9420,842.8509, 5599.159
9421,834.62256, 5600.877
9422,1132.8011, 5760.0483
9423,2071.5298, 789.3486
9424,3009.8552, 3194.3652
9425,3552.3472, 4867.9253
9426,1675.8486, 1210.4407
9427,1490.7963, 4996.893
9428,0.0, 786.60376
9429,1965.0791, 6158.066
9430,2830.6506, 5283.4688
9431,838.7369, 5222.4185
9432,2005.4594, 2414.594
9433,2407.2256, 5663.536
9434,1340.8069, 929.1828
9435,1878.6011, 746.79205
9436,2589.363, 812.6753
9437,3949.543, 5823.301
9438,361.5024, 502.0193
9439,1331.3196, 6528.567
9440,0.0, 412.49188
9441,391.82275, 5104.551
9442,1457.094, 3718.256
9443,0.0, 543.31647
9444,1268.8997, 3008.8254
9445,1203.6367, 4295.099
9446,2435.4158, 468.97067
9447,1351.6458, 602.4809
9448,1417.9395, 720.6971
9449,1196.8314, 2476.8052
9450,1407.1274, 918.227
9451,4138.8936, 6073.391
9452,4265.6113, 5772.044
9453,0.0, 781.1138
9454,0.0, 573.59094
9455,285.6742, 4630.1426
9456,905.8992, 2722.9585
9457,2101.1697, 3669.5417
9458,2058.6118, 612.10895
9459,4167.367, 6185.0986
9460,310.4948, 499.2656
9461,1131.4376, 477.2337
9462,1262.1074, 3940.0703
9463,1180.4935, 455.19772
9464,1022.21716, 3893.5046
9465,994.8715, 1987.2429
9466,868.9004, 647.8617
9467,4212.288, 6870.172
9468,2987.0918, 5757.71
9469,2009.3585, 3527.4038
9470,347.7183, 591.4762
9471,3091.7686, 1444.9493
9472,4264.145, 5530.585
9473,84.22416, 5392.853
9474,627.2368, 889.45807
9475,1917.9913, 3096.726
9476,0.0, 570.8391
9477,934.6599, 4384.5312
9478,0.0, 438.66815
9479,2293.0205, 4918.328
9480,0.0, 704.2117
9481,4418.779, 5534.296
9482,776.99603, 1217.2434
9483,430.40253, 572.215
9484,1517.7218, 5064.0303
9485,281.53705, 3758.6877
9486,0.0, 614.8597
9487,2544.2043, 5561.7285
9488,2639.8713, 5834.7466
9489,2001.5586, 1243.0814
9490,3084.8088, 7093.848
9491,798.95465, 3810.3845
9492,529.5525, 5946.885
9493,1162.7861, 1268.8997
9494,33.140827, 529.5525
9495,1362.4803, 712.4548
9496,3089.7825, 6445.4634
9497,424.8918, 2465.8828
9498,3435.11, 5686.1104
9499,1221.3243, 857.9335
9500,267.74585, 419.3809
9501,2787.3425, 6209.7476
9502,0.0, 1128.7106
9503,0.0, 6485.317
9504,636.86237, 5288.8574
9505,1112.344, 803.0711
9506,4177.1953, 849.70703
9507,2880.9263, 5406.0283
9508,4833.48, 5254.2075
9509,0.0, 565.33514
9510,2170.3484, 1287.9104
9511,2321.7793, 3005.7327
